bin_name,box_name,position_x,position_y,position_z,width,height,depth,color,X_cog,Y_cog,Z_cog,matched_box_name,orientation
Bin 2,Box 10,0,0,72,55.0,135.0,36.0,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",28.0,68.0,108.0,#29外箱,1.0
Bin 2,Box 6,110,0,72,97.0,209.0,36.0,"(1.0, 0.0, 0.0, 1.0)",159.0,105.0,108.0,#35外箱,1.0
Bin 2,Box 9,55,0,76,55.0,149.0,40.0,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",83.0,75.0,116.0,#26外箱,1.0
Bin 2,Box 11,0,149,82,91.0,69.0,46.0,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",46.0,184.0,128.0,#9外箱,0.0
Bin 2,Box 17,0,0,108,55.0,135.0,36.0,"(0.596078431372549, 0.596078431372549, 1.0, 1.0)",28.0,68.0,144.0,#29外箱,1.0
Bin 2,Box 7,110,0,108,97.0,209.0,36.0,"(1.0, 0.0, 0.0, 1.0)",159.0,105.0,144.0,#35外箱,1.0
Bin 2,Box 13,55,0,116,55.0,149.0,40.0,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",83.0,75.0,156.0,#26外箱,1.0
Bin 2,Box 14,0,149,128,91.0,69.0,46.0,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",46.0,184.0,174.0,#9外箱,0.0
Bin 2,Box 21,0,0,144,55.0,117.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",28.0,59.0,172.0,#13外箱,1.0
Bin 2,Box 12,110,0,144,69.0,91.0,46.0,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",145.0,46.0,190.0,#9外箱,1.0
Bin 2,Box 19,110,91,144,73.0,111.0,26.0,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",147.0,147.0,170.0,#20外箱,1.0
Bin 2,Box 15,55,0,156,55.0,149.0,40.0,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",83.0,75.0,196.0,#26外箱,1.0
Bin 2,Box 20,110,91,170,73.0,111.0,26.0,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",147.0,147.0,196.0,#20外箱,1.0
Bin 2,Box 22,0,0,172,55.0,117.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",28.0,59.0,200.0,#13外箱,1.0
Bin 2,Box 24,0,149,174,95.0,57.0,36.0,"(0.3764705882352941, 0.3764705882352941, 1.0, 1.0)",48.0,178.0,210.0,#22外箱,0.0
Bin 2,Box 18,110,0,190,69.0,91.0,46.0,"(0.6588235294117647, 0.6588235294117647, 1.0, 1.0)",145.0,46.0,236.0,#9外箱,1.0
Bin 2,Box 16,55,0,196,55.0,149.0,40.0,"(0.7764705882352941, 0.7764705882352941, 1.0, 1.0)",83.0,75.0,236.0,#26外箱,1.0
Bin 2,Box 25,110,91,196,73.0,111.0,26.0,"(0.4235294117647059, 0.4235294117647059, 1.0, 1.0)",147.0,147.0,222.0,#20外箱,1.0
Bin 2,Box 23,0,0,200,55.0,117.0,28.0,"(0.32941176470588235, 0.32941176470588235, 1.0, 1.0)",28.0,59.0,228.0,#13外箱,1.0
